Type_ID,Authorisation_document_reference (EIN),Type_Name,Authorisation_Status,Last_Update,ERA_URL
73-091-0001-9-002-001,IT8020230027,09-3X,Valid (Italy),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/73-091-0001-9-002-001
13-019-0012-0-001-006,NL5120190039,compiled version of Civity NS SNG 4 Car multiple train composition- juni 2019 + 2nd batch + ESC AU + DCO,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0012-0-001-006
13-019-0012-0-001-005,NL5120190039,compiled version of Civity NS SNG 4 Car multiple train composition- juni 2019 + ESC AU + 2nd Batch,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0012-0-001-005
13-019-0012-0-001-004,NL5120190039,new version of Civity NS SNG 4-Car multiple train composition- juni 2019,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0012-0-001-004
13-019-0012-0-001-003,NL5120190039,new version of Civity NS SNG 4-Car multiple train composition- juni 2019 with DCO,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0012-0-001-003
13-019-0012-0-001-001,NL5120190039,new version of Civity NS SNG 4-Car multiple train composition- juni 2019,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0012-0-001-001
13-019-0011-2-001-005,NL5120190038,compiled version of Civity NS SNG 3 Car multiple train composition- juni 2019 + 2nd batch + ESC AU + DCO,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0011-2-001-005
13-019-0011-2-001-004,NL5120190038,compiled version of Civity NS SNG 3 Car multiple train composition- juni 2019 + ESC AU + 2nd Batch,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0011-2-001-004
13-019-0011-2-001-003,NL5120190038,new version of Civity NS SNG 3 Car multiple train composition- juni 2019,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0011-2-001-003
13-019-0011-2-001-002,NL5120190038,new version of Civity NS SNG 3 Car multiple train composition- juni 2019 with DCO,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0011-2-001-002
13-019-0011-2-001-001,NL5120190038,new version of Civity NS SNG 3 Car multiple train composition- juni 2019,Valid (The Netherlands),2023-08-01,https://eratv.era.europa.eu/Eratv/Home/View/13-019-0011-2-001-001
11-011-0007-9-001-001,EU8020230156,TRAXX AC1-D -D-A-CH (VR23.3),Valid (European Union),2023-07-27,https://eratv.era.europa.eu/Eratv/Home/View/11-011-0007-9-001-001
11-011-0023-6-001-001,EU8020230152,TRAXX AC1-A -D-A (VR23.3),Valid (European Union),2023-07-27,https://eratv.era.europa.eu/Eratv/Home/View/11-011-0023-6-001-001
71-140-0001-6-001-001,HU8020230114,FJ-C-PK (7001 EH-B) {az FJ-D (PK-7001 EH-B) új változata},Valid (Hungary),2023-07-20,https://eratv.era.europa.eu/Eratv/Home/View/71-140-0001-6-001-001
71-127-0001-3-001-001,HU8020230113,"UDJ-PK (12502 SH-C) + AFp-221 ""P"" típusú rádió-távezérlésű járműdaruval és mérőáramszedővel ellátott vasúti univerzális jármű {új járműtípus-változat / new variant of UDJ-HMF (810K3-RC)}",Valid (Hungary),2023-07-19,https://eratv.era.europa.eu/Eratv/Home/View/71-127-0001-3-001-001
11-199-0009-8-001-001,EU8020230138,ES64U2 Variante 2,Valid (European Union),2023-07-18,https://eratv.era.europa.eu/Eratv/Home/View/11-199-0009-8-001-001
11-199-0015-5-001-001,EU8020230138,ES64U2 Variante 9,Valid (European Union),2023-07-18,https://eratv.era.europa.eu/Eratv/Home/View/11-199-0015-5-001-001
11-199-0014-8-001-001,EU8020230138,ES64U2 V7 Bosporus,Valid (European Union),2023-07-18,https://eratv.era.europa.eu/Eratv/Home/View/11-199-0014-8-001-001
11-199-0012-2-001-001,EU8020230138,ES64U2 V5 (GySEV),Valid (European Union),2023-07-18,https://eratv.era.europa.eu/Eratv/Home/View/11-199-0012-2-001-001
11-199-0011-4-001-001,EU8020230138,ES64U2 V4 (MAV),Valid (European Union),2023-07-18,https://eratv.era.europa.eu/Eratv/Home/View/11-199-0011-4-001-001
11-199-0008-0-001-001,EU8020230138,ES64U2 V1 (BR182),Valid (European Union),2023-07-18,https://eratv.era.europa.eu/Eratv/Home/View/11-199-0008-0-001-001
11-199-0019-7-001-001,EU8020230138,ES64U2 Var. Rh1016 mit ETCS Atlas200 OBU,Valid (European Union),2023-07-18,https://eratv.era.europa.eu/Eratv/Home/View/11-199-0019-7-001-001
71-262-0001-8-001-001,ES8020230154,Mitsubishi L200 1435/1668 EUROIMPLEMENTOS,Valid (Spain),2023-07-18,https://eratv.era.europa.eu/Eratv/Home/View/71-262-0001-8-001-001
11-057-0026-2-001-002,EU8020210087,new version of X4-E-Lok-AB (MS-Lokomotiven) Korridor D-A-NL-East_Rel. E1.11,Valid (European Union),2023-07-17,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0026-2-001-002
11-057-0017-1-001-002,EU8020200033,new version of X4-E-Lok-AB (MS-Lok) Korridor D-A-NL-East 1_Rel. E1.11,Valid (European Union),2023-07-17,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0017-1-001-002
11-122-0010-8-001-001,EU8020220089,BR 185.2 – Var. KB – DB Cargo,Valid (European Union),2023-07-17,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0010-8-001-001
11-149-0005-1-001-001,RO8020230150,"Locomotiva diesel electrica 2100 CP, seria 060",Valid (Romania),2023-07-17,https://eratv.era.europa.eu/Eratv/Home/View/11-149-0005-1-001-001
31-048-0002-8-001-001,DK8020230127,DSB ABs Series 3,Valid (Denmark),2023-07-17,https://eratv.era.europa.eu/Eratv/Home/View/31-048-0002-8-001-001
11-011-0010-3-001-001,DE8020230051,TRAXX AC1-E-D (VR17FE),Valid (Germany),2023-07-17,https://eratv.era.europa.eu/Eratv/Home/View/11-011-0010-3-001-001
13-018-0016-3-001-001,ES8020220260,TGV31200 3UH+ UM N1,Valid (Spain),2023-07-17,https://eratv.era.europa.eu/Eratv/Home/View/13-018-0016-3-001-001
11-263-0001-9-001-001,PL8020230144,303Eb_GSM-R,Valid (Poland),2023-07-13,https://eratv.era.europa.eu/Eratv/Home/View/11-263-0001-9-001-001
11-101-0019-3-001-001,EU8020230132,ES64F4 Variante L,Valid (European Union),2023-07-11,https://eratv.era.europa.eu/Eratv/Home/View/11-101-0019-3-001-001
11-101-0018-5-001-001,EU8020230132,ES64F4 Variante K,Valid (European Union),2023-07-11,https://eratv.era.europa.eu/Eratv/Home/View/11-101-0018-5-001-001
51-449-0002-3-002-001,EU8020230143,Faccnpps 48 m3,Valid (European Union),2023-07-11,https://eratv.era.europa.eu/Eratv/Home/View/51-449-0002-3-002-001
51-449-0002-3-001-001,EU8020230143,Faccns 48 m3,Valid (European Union),2023-07-11,https://eratv.era.europa.eu/Eratv/Home/View/51-449-0002-3-001-001
51-198-0005-9-002-003,EU8020200024,Shimmns Light 118,Valid (European Union),2023-07-11,https://eratv.era.europa.eu/Eratv/Home/View/51-198-0005-9-002-003
13-063-0004-5-001-001,HR8020230001,new variant of EMU 6112 series 300 (TSI)-Regional,Valid (Croatia),2023-07-11,https://eratv.era.europa.eu/Eratv/Home/View/13-063-0004-5-001-001
13-024-0003-9-001-001,IT8020210008,ETR425.GTT,Valid (Italy),2023-07-10,https://eratv.era.europa.eu/Eratv/Home/View/13-024-0003-9-001-001
13-142-0004-7-001-002,IT8020220102,ETR204.s1,Valid (Italy),2023-07-10,https://eratv.era.europa.eu/Eratv/Home/View/13-142-0004-7-001-002
11-101-0015-1-001-001,EU8020230132,ES64F4 Variante F,Valid (European Union),2023-07-07,https://eratv.era.europa.eu/Eratv/Home/View/11-101-0015-1-001-001
11-101-0017-7-001-001,EU8020230132,ES64F4 Variante I,Valid (European Union),2023-07-07,https://eratv.era.europa.eu/Eratv/Home/View/11-101-0017-7-001-001
11-101-0016-9-001-001,EU8020230132,ES64F4 Variante H,Valid (European Union),2023-07-07,https://eratv.era.europa.eu/Eratv/Home/View/11-101-0016-9-001-001
11-101-0014-4-001-001,EU8020230132,ES64F4 Variante E,Valid (European Union),2023-07-07,https://eratv.era.europa.eu/Eratv/Home/View/11-101-0014-4-001-001
11-057-0048-6-001-005,"DE5920201052, RO5120191016, CZ5920151501, SK5920181003, PL5120200168, HU5920201015, AT5920211035, EU8020210072",X4-E-Loco-AB DE-AT-NL-PL-CZ-SK-HU-RO-BG (Rel. E2.01),Valid (European Union),2023-07-07,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0048-6-001-005
11-039-0006-2-001-004,EU8020220273,DE 18 MV28006,Valid (European Union),2023-07-06,https://eratv.era.europa.eu/Eratv/Home/View/11-039-0006-2-001-004
11-101-0013-6-001-001,EU8020230132,ES64F4 Variante D,Valid (European Union),2023-07-06,https://eratv.era.europa.eu/Eratv/Home/View/11-101-0013-6-001-001
13-218-0001-1-002-001,DK8020230055,DSB IR4 Typevariant L2,Valid (Denmark),2023-06-28,https://eratv.era.europa.eu/Eratv/Home/View/13-218-0001-1-002-001
11-250-0001-6-001-001,DE8020230075,BR 145-D (VR24E),Valid (Germany),2023-06-27,https://eratv.era.europa.eu/Eratv/Home/View/11-250-0001-6-001-001
13-146-0004-8-001-001,EU8020220211,ET4010,Valid (European Union),2023-06-27,https://eratv.era.europa.eu/Eratv/Home/View/13-146-0004-8-001-001
71-280-0001-0-001-001,EU8020230094,DGS NG,Valid (European Union),2023-06-26,https://eratv.era.europa.eu/Eratv/Home/View/71-280-0001-0-001-001
51-065-0003-5-001-001,EU8020200035,SGNSS 60’,Valid (European Union),2023-06-22,https://eratv.era.europa.eu/Eratv/Home/View/51-065-0003-5-001-001
13-063-0003-7-004-001,HR8020220001,new variant of EMU 6112 series 200-City,Valid (Croatia),2023-06-21,https://eratv.era.europa.eu/Eratv/Home/View/13-063-0003-7-004-001
71-242-0002-8-001-001,ES8020230131,Locotractor Zephir 1668 AKRA LEUKE,Valid (Spain),2023-06-20,https://eratv.era.europa.eu/Eratv/Home/View/71-242-0002-8-001-001
51-065-0003-5-001-002,EU8020200035,Sgns,Valid (European Union),2023-06-19,https://eratv.era.europa.eu/Eratv/Home/View/51-065-0003-5-001-002
51-406-0003-1-001-001,EU8020230124,Sggrss 80,Valid (European Union),2023-06-16,https://eratv.era.europa.eu/Eratv/Home/View/51-406-0003-1-001-001
51-406-0002-3-001-001,EU8020230125,Sggmrss 90,Valid (European Union),2023-06-16,https://eratv.era.europa.eu/Eratv/Home/View/51-406-0002-3-001-001
71-137-0007-9-001-001,DK8020230128,OBW10 BS 27T ETCS,Valid (Denmark),2023-06-16,https://eratv.era.europa.eu/Eratv/Home/View/71-137-0007-9-001-001
11-174-0001-8-001-001,IT8020230085,ALn668 LNG,Valid (Italy),2023-06-14,https://eratv.era.europa.eu/Eratv/Home/View/11-174-0001-8-001-001
11-099-0001-7-001-005,PL5120190268,111Ed-20 w wersji 111Eo ESC,Valid (Poland),2023-06-14,https://eratv.era.europa.eu/Eratv/Home/View/11-099-0001-7-001-005
71-220-0001-6-001-001,SK8020230096,SEVER 1435 TWIN,Valid (Slovak Republic),2023-06-14,https://eratv.era.europa.eu/Eratv/Home/View/71-220-0001-6-001-001
13-018-0010-6-001-001,FR8020200016,TGV Duplex E Océane Like,Valid (France),2023-06-14,https://eratv.era.europa.eu/Eratv/Home/View/13-018-0010-6-001-001
71-241-0001-2-001-001,ES8020220300,VAIA CAR RF7 ACYGS,Valid (Spain),2023-06-14,https://eratv.era.europa.eu/Eratv/Home/View/71-241-0001-2-001-001
31-110-0007-5-001-001,EU8020230121,Passenger coach IC 1 - R294 Behindertengerechtes WC (69 Sitzplätze),Valid (European Union),2023-06-12,https://eratv.era.europa.eu/Eratv/Home/View/31-110-0007-5-001-001
31-110-0009-1-001-001,EU8020230122,Passenger coach IC 1 - R295 (80 Sitzplätze),Valid (European Union),2023-06-12,https://eratv.era.europa.eu/Eratv/Home/View/31-110-0009-1-001-001
31-110-0008-3-001-001,EU8020230120,Passenger coach IC 1 - R294 (80 Sitzplätze),Valid (European Union),2023-06-12,https://eratv.era.europa.eu/Eratv/Home/View/31-110-0008-3-001-001
31-110-0006-7-001-001,EU8020230119,Passenger coach IC 1 - R285 Behindertengerechtes WC (69 Sitzplätze),Valid (European Union),2023-06-12,https://eratv.era.europa.eu/Eratv/Home/View/31-110-0006-7-001-001
31-110-0005-9-001-001,EU8020230118,Passenger coach IC 1 - R284 Behindertengerechtes WC/7 Fahrradplätze (57 Sitzplätze),Valid (European Union),2023-06-12,https://eratv.era.europa.eu/Eratv/Home/View/31-110-0005-9-001-001
31-110-0003-4-001-001,EU8020230123,Passenger coach IC 1 – R187 Servicewagen (62 Sitzplätze),Valid (European Union),2023-06-12,https://eratv.era.europa.eu/Eratv/Home/View/31-110-0003-4-001-001
31-110-0001-8-001-001,EU8020230115,Passenger coach IC 1 – R106 (54 Sitzplätze),Valid (European Union),2023-06-12,https://eratv.era.europa.eu/Eratv/Home/View/31-110-0001-8-001-001
31-110-0010-9-001-001,EU8020230116,Passenger coach IC 1 – R186 Servicewagen (62 Sitzplätze),Valid (European Union),2023-06-12,https://eratv.era.europa.eu/Eratv/Home/View/31-110-0010-9-001-001
13-201-0007-4-001-001,EU8020230108,Desiro ML 3-Teiler PZB/ETCS (AUT/GER),Valid (European Union),2023-06-08,https://eratv.era.europa.eu/Eratv/Home/View/13-201-0007-4-001-001
11-057-0048-6-001-004,"DE5920201052, RO5120191016, CZ5920151501, SK5920181003, PL5120200168, HU5920201015, AT5920211035",X4-E-Loco-AB DE-AT-NL-PL-CZ-SK-HU-RO-BG (Rel. E2.01),Valid (European Union),2023-06-07,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0048-6-001-004
11-057-0047-8-001-005,"DE5920201051, RO5120191016, CZ5920151501, SK5920181001, PL5120200168, HU5920201015, AT5920211034, HR5920160001",X4-E-Loco-AB DE-AT-IT-PL-CZ-SK-HU-RO-BG-SI-HR-RS (Rel. E2.01),Valid (European Union),2023-06-07,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0047-8-001-005
11-057-0043-7-001-008,"DE5920201044, RO5120191016, CZ5920151501, SK5920181004, PL5120200168, HU5920201015, AT5920211030, HR5920160001",X4-E-Loco-AB DE-AT-PL-CZ-SK-HU-RO-BG-SI-HR-RS (Rel. E2.01),Valid (European Union),2023-06-07,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0043-7-001-008
13-079-0003-3-001-002,EU8020220046,RABe 501,Valid (European Union),2023-06-07,https://eratv.era.europa.eu/Eratv/Home/View/13-079-0003-3-001-002
11-101-0012-8-001-001,EU8020220047,BR189 Var. J – DB Cargo,Valid (European Union),2023-06-06,https://eratv.era.europa.eu/Eratv/Home/View/11-101-0012-8-001-001
73-117-0001-2-001-001,SI8020230107,SVI CRC 6000-100,Valid (Slovenia),2023-06-02,https://eratv.era.europa.eu/Eratv/Home/View/73-117-0001-2-001-001
71-255-0001-2-001-001,SI8020230086,TMD SVI APV 320 D,Valid (Slovenia),2023-06-02,https://eratv.era.europa.eu/Eratv/Home/View/71-255-0001-2-001-001
11-039-0006-2-001-003,EU8020220273,DE 18 MB28004,Valid (European Union),2023-06-02,https://eratv.era.europa.eu/Eratv/Home/View/11-039-0006-2-001-003
11-032-0004-2-001-001,PL5120180191,E6ACTadb v1,Valid (Poland),2023-06-01,https://eratv.era.europa.eu/Eratv/Home/View/11-032-0004-2-001-001
11-032-0003-4-001-001,PL5120180191,E6ACTab v1,Valid (Poland),2023-06-01,https://eratv.era.europa.eu/Eratv/Home/View/11-032-0003-4-001-001
71-186-0002-7-001-001,FR8020230022,RGT 35-2B,Valid (France),2023-06-01,https://eratv.era.europa.eu/Eratv/Home/View/71-186-0002-7-001-001
71-186-0003-5-001-001,FR8020230098,RGT 35-2B (GSMR_318),Valid (France),2023-06-01,https://eratv.era.europa.eu/Eratv/Home/View/71-186-0003-5-001-001
13-031-0023-2-001-002,PL8020220076,FLIRT3 ED160 PKP IC2,Valid (Poland),2023-05-30,https://eratv.era.europa.eu/Eratv/Home/View/13-031-0023-2-001-002
11-117-0003-3-001-001,ES8020230103,S/310 ADIF [1435],Valid (Spain),2023-05-30,https://eratv.era.europa.eu/Eratv/Home/View/11-117-0003-3-001-001
31-087-0001-8-001-002,SK8020220188,VR-41-2021-Bm-22,Valid (Slovak Republic),2023-05-25,https://eratv.era.europa.eu/Eratv/Home/View/31-087-0001-8-001-002
71-128-0001-1-002-001,HU8020230078,FJ-D-PK (9002 EH-B) - {FJ-HMF 810K3-RC új járműtípus változata; FJ-D(V. kat.+D884.5)-PK9002 EH-B + Afp221},Valid (Hungary),2023-05-25,https://eratv.era.europa.eu/Eratv/Home/View/71-128-0001-1-002-001
31-048-0001-0-001-001,DK8020230058,DSB ABs Typevariant L2,Valid (Denmark),2023-05-25,https://eratv.era.europa.eu/Eratv/Home/View/31-048-0001-0-001-001
13-075-0009-8-001-001,RO8020230083,IC2 / MP,Valid (Romania),2023-05-24,https://eratv.era.europa.eu/Eratv/Home/View/13-075-0009-8-001-001
13-143-0002-9-001-001,SE8020220199,ER1,Valid (Sweden),2023-05-24,https://eratv.era.europa.eu/Eratv/Home/View/13-143-0002-9-001-001
11-208-0001-4-001-001,ES8020230095,S/308 ATHOS,Valid (Spain),2023-05-24,https://eratv.era.europa.eu/Eratv/Home/View/11-208-0001-4-001-001
11-149-0003-6-001-001,RO8020230068,LDE 4x750,Valid (Romania),2023-05-24,https://eratv.era.europa.eu/Eratv/Home/View/11-149-0003-6-001-001
11-163-0001-1-001-001,ES8020230090,S/311 ADIF [1668],Valid (Spain),2023-05-24,https://eratv.era.europa.eu/Eratv/Home/View/11-163-0001-1-001-001
13-093-0001-8-001-001,IT8020200004,ETR421,Valid (Italy),2023-05-24,https://eratv.era.europa.eu/Eratv/Home/View/13-093-0001-8-001-001
73-090-0001-1-001-001,EU8020230082,BW04,Valid (European Union),2023-05-22,https://eratv.era.europa.eu/Eratv/Home/View/73-090-0001-1-001-001
71-062-0002-0-001-001,EU8020230081,new version of SF03-FFS,Valid (European Union),2023-05-22,https://eratv.era.europa.eu/Eratv/Home/View/71-062-0002-0-001-001
51-004-0004-2-001-002,FR5920153001,Wagon Citerne 50m3,Valid (European Union),2023-05-15,https://eratv.era.europa.eu/Eratv/Home/View/51-004-0004-2-001-002
51-365-0005-4-001-001,EU8020230077,Falns,Valid (European Union),2023-05-10,https://eratv.era.europa.eu/Eratv/Home/View/51-365-0005-4-001-001
13-295-0001-9-001-001,CZ8020230076,"8-233.0, 8-234.0, 8-235.0, 8-236.0",Valid (Czech Republic),2023-05-03,https://eratv.era.europa.eu/Eratv/Home/View/13-295-0001-9-001-001
71-253-0001-7-001-001,DE8020230071,BDS 2000 E3,Valid (Germany),2023-04-26,https://eratv.era.europa.eu/Eratv/Home/View/71-253-0001-7-001-001
73-115-0001-6-001-001,DE8020230072,URM 700-2,Valid (Germany),2023-04-26,https://eratv.era.europa.eu/Eratv/Home/View/73-115-0001-6-001-001
51-019-0001-6-002-001,FR5920173001,Wagon citerne GPL,Valid (European Union),2023-04-24,https://eratv.era.europa.eu/Eratv/Home/View/51-019-0001-6-002-001
11-237-0001-3-001-001,DK8020230073,NJ Z70,Valid (Denmark),2023-04-24,https://eratv.era.europa.eu/Eratv/Home/View/11-237-0001-3-001-001
31-051-0025-3-001-001,DE8020230062,TWINDEXX Vario Stw B37,Valid (Germany),2023-04-24,https://eratv.era.europa.eu/Eratv/Home/View/31-051-0025-3-001-001
51-441-0002-0-001-001,EU8020230063,WFM,Valid (European Union),2023-04-21,https://eratv.era.europa.eu/Eratv/Home/View/51-441-0002-0-001-001
13-028-0005-5-001-002,EU8020230006,new version of ETR610 1S BL3,Valid (European Union),2023-04-18,https://eratv.era.europa.eu/Eratv/Home/View/13-028-0005-5-001-002
13-081-0006-2-001-001,PL8020210070,22WEg,Valid (Poland),2023-04-14,https://eratv.era.europa.eu/Eratv/Home/View/13-081-0006-2-001-001
51-440-0001-4-001-001,EU8020230067,Faccns(1) F10A,Valid (European Union),2023-04-13,https://eratv.era.europa.eu/Eratv/Home/View/51-440-0001-4-001-001
13-282-0001-7-001-001,CZ8020220258,8-231.0 and 8-232.0,Valid (Czech Republic),2023-04-12,https://eratv.era.europa.eu/Eratv/Home/View/13-282-0001-7-001-001
13-211-0004-0-001-001,SI8020230061,FLIRT3 EMU SLO(L-4431) AC,Valid (Slovenia),2023-04-12,https://eratv.era.europa.eu/Eratv/Home/View/13-211-0004-0-001-001
73-050-0007-2-001-001,FR8020230046,Wagon de Clavage SBFS,Valid (France),2023-04-11,https://eratv.era.europa.eu/Eratv/Home/View/73-050-0007-2-001-001
31-051-0024-6-001-001,DE8020230042,TWINDEXX Vario Mw B38,Valid (Germany),2023-04-11,https://eratv.era.europa.eu/Eratv/Home/View/31-051-0024-6-001-001
73-118-0001-0-001-001,SE8020230064,Q59,Valid (Sweden),2023-04-05,https://eratv.era.europa.eu/Eratv/Home/View/73-118-0001-0-001-001
71-010-0002-9-001-001,BE8020230065,EM 202 ETCS BL3 - essais ETCS,Valid (Belgium),2023-04-05,https://eratv.era.europa.eu/Eratv/Home/View/71-010-0002-9-001-001
71-010-0001-1-001-001,BE8020230066,EM 201 variante - inspection caténaires,Valid (Belgium),2023-04-05,https://eratv.era.europa.eu/Eratv/Home/View/71-010-0001-1-001-001
51-198-0005-9-001-002,EU8020200023,new version of Shimmns,Valid (European Union),2023-04-04,https://eratv.era.europa.eu/Eratv/Home/View/51-198-0005-9-001-002
71-244-0001-6-001-001,ES8020230032,PILOTADORA LIEBHERR 924 HL PARROS,Valid (Spain),2023-04-04,https://eratv.era.europa.eu/Eratv/Home/View/71-244-0001-6-001-001
13-013-0002-4-001-001,FR5920171003,Z55500 - 135m,Valid (France),2023-04-04,https://eratv.era.europa.eu/Eratv/Home/View/13-013-0002-4-001-001
71-010-0003-7-001-001,BE8020220135,new variant of EM 203 - essais ETCS,Valid (Belgium),2023-04-03,https://eratv.era.europa.eu/Eratv/Home/View/71-010-0003-7-001-001
11-057-0048-6-001-003,"DE5920201052, RO5120191016, CZ5920151501, SK5920181003, PL5120200168, HU5920201015, AT5920211035",X4-E-Loco-AB DE-AT-NL-PL-CZ-SK-HU-RO-BG (Rel. E2.01),Valid (European Union),2023-03-31,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0048-6-001-003
11-057-0047-8-001-004,"DE5920201051, RO5120191016, CZ5920151501, SK5920181001, PL5120200168, HU5920201015, AT5920211034, HR5920160001",X4-E-Loco-AB DE-AT-IT-PL-CZ-SK-HU-RO-BG-SI-HR-RS (Rel. E2.01),Valid (European Union),2023-03-31,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0047-8-001-004
